target,language_group,pairs,unknown,unknown_rate,mean_report_characters,mean_report_simple_tokens,mean_clauses,median_clauses,mean_strict_views,mean_linked_views,reports_with_other_binary_resolved_target,mean_other_binary_resolved_targets,interpretation_limit
Baker's,cyrillic_script,220,167,0.759090909090909,1049.437125748503,152.90419161676647,18.526946107784433,18.0,18.526946107784433,0.05389221556886228,166,4.023952095808383,Observable structure only; unknown is not interpreted as clinically irrelevant.
Baker's,dutch,153,98,0.6405228758169934,858.0,104.63265306122449,10.561224489795919,9.0,10.561224489795919,0.0,94,4.6020408163265305,Observable structure only; unknown is not interpreted as clinically irrelevant.
Baker's,english,1724,1011,0.5864269141531323,924.2799208704254,131.8278931750742,16.96439169139466,14.0,16.96439169139466,0.314540059347181,950,5.189910979228487,Observable structure only; unknown is not interpreted as clinically irrelevant.
Baker's,french,80,1,0.0125,1326.0,201.0,15.0,15.0,15.0,1.0,1,7.0,Observable structure only; unknown is not interpreted as clinically irrelevant.
Baker's,german,259,189,0.7297297297297297,806.0846560846561,90.74074074074075,14.687830687830688,15.0,14.687830687830688,0.047619047619047616,189,4.195767195767195,Observable structure only; unknown is not interpreted as clinically irrelevant.
Baker's,greek_script,321,216,0.6728971962616822,904.875,121.53703703703704,9.38888888888889,9.0,9.38888888888889,0.3287037037037037,208,3.4027777777777777,Observable structure only; unknown is not interpreted as clinically irrelevant.
Baker's,latin_other,22,12,0.5454545454545454,703.0,93.25,9.25,9.0,9.25,0.25,11,4.833333333333333,Observable structure only; unknown is not interpreted as clinically irrelevant.
Baker's,south_slavic,403,51,0.12655086848635236,1063.8039215686274,132.1764705882353,14.0,13.0,14.0,0.29411764705882354,51,4.352941176470588,Observable structure only; unknown is not interpreted as clinically irrelevant.
Baker's,spanish,678,334,0.49262536873156343,394.12874251497004,55.14670658682635,7.934131736526946,6.0,7.934131736526946,0.3023952095808383,229,2.212574850299401,Observable structure only; unknown is not interpreted as clinically irrelevant.
Baker's,turkish,547,489,0.8939670932358318,710.3640081799591,89.67689161554192,11.552147239263803,11.0,11.552147239263803,0.0,488,4.396728016359918,Observable structure only; unknown is not interpreted as clinically irrelevant.
Contusion,cyrillic_script,220,201,0.9136363636363637,1092.5870646766168,160.12437810945275,19.303482587064675,18.0,19.303482587064675,0.05970149253731343,200,4.278606965174129,Observable structure only; unknown is not interpreted as clinically irrelevant.
Contusion,dutch,153,148,0.9673202614379085,938.3040540540541,114.79054054054055,12.128378378378379,10.0,12.128378378378379,0.013513513513513514,144,5.195945945945946,Observable structure only; unknown is not interpreted as clinically irrelevant.
Contusion,english,1724,1139,0.6606728538283063,1089.739244951712,153.1062335381914,20.180860403863036,15.0,20.180860403863036,0.6312554872695347,1078,5.594381035996488,Observable structure only; unknown is not interpreted as clinically irrelevant.
Contusion,french,80,73,0.9125,1669.4383561643835,237.36986301369862,20.63013698630137,22.0,20.63013698630137,1.4246575342465753,73,6.301369863013699,Observable structure only; unknown is not interpreted as clinically irrelevant.
Contusion,german,259,185,0.7142857142857143,865.4270270270271,98.15675675675676,15.205405405405406,16.0,15.205405405405406,0.043243243243243246,185,4.345945945945946,Observable structure only; unknown is not interpreted as clinically irrelevant.
Contusion,greek_script,321,269,0.838006230529595,946.6988847583643,127.10408921933086,9.405204460966543,9.0,9.405204460966543,0.31226765799256506,261,3.7843866171003717,Observable structure only; unknown is not interpreted as clinically irrelevant.
Contusion,latin_other,22,22,1.0,952.0,125.5909090909091,13.863636363636363,10.5,13.863636363636363,0.6818181818181818,21,5.7272727272727275,Observable structure only; unknown is not interpreted as clinically irrelevant.
Contusion,south_slavic,403,391,0.9702233250620348,1186.0306905370844,146.56521739130434,16.217391304347824,16.0,16.217391304347824,0.46547314578005117,391,5.588235294117647,Observable structure only; unknown is not interpreted as clinically irrelevant.
Contusion,spanish,678,641,0.9454277286135693,814.0780031201248,115.22932917316693,13.388455538221528,15.0,13.388455538221528,1.0686427457098284,536,4.921996879875195,Observable structure only; unknown is not interpreted as clinically irrelevant.
Contusion,turkish,547,517,0.9451553930530164,738.3462282398452,93.17214700193423,11.984526112185687,12.0,11.984526112185687,0.0,516,4.481624758220503,Observable structure only; unknown is not interpreted as clinically irrelevant.
Effusion,cyrillic_script,220,11,0.05,779.5454545454545,111.54545454545455,13.454545454545455,14.0,13.454545454545455,0.0,10,3.727272727272727,Observable structure only; unknown is not interpreted as clinically irrelevant.
Effusion,dutch,153,41,0.2679738562091503,911.2682926829268,112.97560975609755,8.317073170731707,9.0,8.317073170731707,0.024390243902439025,37,3.1951219512195124,Observable structure only; unknown is not interpreted as clinically irrelevant.
Effusion,english,1724,284,0.16473317865429235,751.6514084507043,107.67957746478874,16.3556338028169,11.0,16.3556338028169,0.29577464788732394,223,2.5246478873239435,Observable structure only; unknown is not interpreted as clinically irrelevant.
Effusion,french,80,1,0.0125,1326.0,201.0,15.0,15.0,15.0,1.0,1,7.0,Observable structure only; unknown is not interpreted as clinically irrelevant.
Effusion,german,259,100,0.3861003861003861,788.73,89.22,13.89,14.0,13.89,0.02,100,3.83,Observable structure only; unknown is not interpreted as clinically irrelevant.
Effusion,greek_script,321,71,0.22118380062305296,871.4507042253521,117.02816901408451,8.211267605633802,8.0,8.211267605633802,0.1267605633802817,63,2.591549295774648,Observable structure only; unknown is not interpreted as clinically irrelevant.
Effusion,latin_other,22,5,0.22727272727272727,799.2,105.8,14.2,11.0,14.2,0.4,4,4.0,Observable structure only; unknown is not interpreted as clinically irrelevant.
Effusion,south_slavic,403,50,0.12406947890818859,988.94,121.18,11.98,11.0,11.98,0.2,50,4.7,Observable structure only; unknown is not interpreted as clinically irrelevant.
Effusion,spanish,678,225,0.33185840707964603,204.85777777777778,29.204444444444444,5.08,5.0,5.08,0.05333333333333334,120,0.9288888888888889,Observable structure only; unknown is not interpreted as clinically irrelevant.
Effusion,turkish,547,86,0.15722120658135283,803.6511627906976,100.83720930232558,12.930232558139535,12.0,12.930232558139535,0.0,85,3.6627906976744184,Observable structure only; unknown is not interpreted as clinically irrelevant.
Fracture,cyrillic_script,220,198,0.9,1088.530303030303,159.41414141414143,19.292929292929294,18.0,19.292929292929294,0.06060606060606061,197,4.277777777777778,Observable structure only; unknown is not interpreted as clinically irrelevant.
Fracture,dutch,153,140,0.9150326797385621,938.4,114.71428571428571,12.307142857142857,11.0,12.307142857142857,0.014285714285714285,136,5.171428571428572,Observable structure only; unknown is not interpreted as clinically irrelevant.
Fracture,english,1724,1120,0.6496519721577726,1035.875,147.68571428571428,18.807142857142857,14.0,18.807142857142857,0.5732142857142857,1060,5.40625,Observable structure only; unknown is not interpreted as clinically irrelevant.
Fracture,french,80,45,0.5625,1722.4666666666667,251.75555555555556,18.57777777777778,16.0,18.57777777777778,1.1555555555555554,45,5.8,Observable structure only; unknown is not interpreted as clinically irrelevant.
Fracture,german,259,209,0.806949806949807,895.5837320574162,101.85167464114832,15.569377990430622,16.0,15.569377990430622,0.05741626794258373,209,4.248803827751196,Observable structure only; unknown is not interpreted as clinically irrelevant.
Fracture,greek_script,321,276,0.8598130841121495,907.822463768116,122.55797101449275,9.38768115942029,9.0,9.38768115942029,0.30434782608695654,268,3.677536231884058,Observable structure only; unknown is not interpreted as clinically irrelevant.
Fracture,latin_other,22,18,0.8181818181818182,956.8888888888889,124.66666666666667,14.666666666666666,13.0,14.666666666666666,0.7222222222222222,17,5.388888888888889,Observable structure only; unknown is not interpreted as clinically irrelevant.
Fracture,south_slavic,403,382,0.9478908188585607,1174.7146596858638,145.17015706806282,16.112565445026178,16.0,16.112565445026178,0.4790575916230366,382,5.570680628272251,Observable structure only; unknown is not interpreted as clinically irrelevant.
Fracture,spanish,678,618,0.911504424778761,761.0987055016182,107.76860841423948,12.823624595469255,12.0,12.823624595469255,0.9951456310679612,513,4.65210355987055,Observable structure only; unknown is not interpreted as clinically irrelevant.
Fracture,turkish,547,527,0.9634369287020109,731.1385199240987,92.24667931688805,11.918406072106261,11.0,11.918406072106261,0.0,526,4.493358633776091,Observable structure only; unknown is not interpreted as clinically irrelevant.
Lateral Meniscus,cyrillic_script,220,100,0.45454545454545453,1053.79,154.07,18.65,18.0,18.65,0.08,99,3.53,Observable structure only; unknown is not interpreted as clinically irrelevant.
Lateral Meniscus,dutch,153,49,0.3202614379084967,863.469387755102,106.73469387755102,8.755102040816327,8.0,8.755102040816327,0.02040816326530612,45,3.673469387755102,Observable structure only; unknown is not interpreted as clinically irrelevant.
Lateral Meniscus,english,1724,348,0.20185614849187936,855.3764367816092,123.7816091954023,16.908045977011493,13.0,16.908045977011493,0.4339080459770115,287,3.531609195402299,Observable structure only; unknown is not interpreted as clinically irrelevant.
Lateral Meniscus,french,80,11,0.1375,1189.2727272727273,177.45454545454547,16.545454545454547,13.0,16.545454545454547,1.4545454545454546,11,4.363636363636363,Observable structure only; unknown is not interpreted as clinically irrelevant.
Lateral Meniscus,german,259,92,0.3552123552123552,768.0652173913044,87.69565217391305,13.08695652173913,12.0,13.08695652173913,0.06521739130434782,92,3.7717391304347827,Observable structure only; unknown is not interpreted as clinically irrelevant.
Lateral Meniscus,greek_script,321,192,0.5981308411214953,941.421875,126.71875,9.255208333333334,8.0,9.255208333333334,0.23958333333333334,184,3.03125,Observable structure only; unknown is not interpreted as clinically irrelevant.
Lateral Meniscus,latin_other,22,3,0.13636363636363635,818.6666666666666,100.0,18.0,15.0,18.0,0.6666666666666666,2,3.0,Observable structure only; unknown is not interpreted as clinically irrelevant.
Lateral Meniscus,south_slavic,403,35,0.08684863523573201,1127.857142857143,140.4,15.628571428571428,15.0,15.628571428571428,0.4857142857142857,35,4.542857142857143,Observable structure only; unknown is not interpreted as clinically irrelevant.
Lateral Meniscus,spanish,678,301,0.443952802359882,227.42857142857142,31.966777408637874,6.069767441860465,5.0,6.069767441860465,0.046511627906976744,196,1.435215946843854,Observable structure only; unknown is not interpreted as clinically irrelevant.
Lateral Meniscus,turkish,547,69,0.12614259597806216,576.2173913043479,73.28985507246377,10.27536231884058,10.0,10.27536231884058,0.0,68,3.0434782608695654,Observable structure only; unknown is not interpreted as clinically irrelevant.
Lateral OA,cyrillic_script,220,216,0.9818181818181818,1080.013888888889,158.07407407407408,19.189814814814813,18.0,19.189814814814813,0.05555555555555555,215,4.337962962962963,Observable structure only; unknown is not interpreted as clinically irrelevant.
Lateral OA,dutch,153,113,0.738562091503268,914.8761061946902,112.97345132743362,10.805309734513274,9.0,10.805309734513274,0.008849557522123894,109,4.557522123893805,Observable structure only; unknown is not interpreted as clinically irrelevant.
Lateral OA,english,1724,1057,0.6131090487238979,982.6887417218543,141.22232734153263,18.288552507095552,14.0,18.288552507095552,0.40397350993377484,996,5.06244087038789,Observable structure only; unknown is not interpreted as clinically irrelevant.
Lateral OA,french,80,67,0.8375,1764.9701492537313,252.61194029850745,21.567164179104477,23.0,21.567164179104477,1.3880597014925373,67,6.268656716417911,Observable structure only; unknown is not interpreted as clinically irrelevant.
Lateral OA,german,259,230,0.888030888030888,820.9565217391304,92.62173913043478,14.808695652173913,15.0,14.808695652173913,0.04782608695652174,230,4.334782608695652,Observable structure only; unknown is not interpreted as clinically irrelevant.
Lateral OA,greek_script,321,281,0.8753894080996885,899.6120996441281,121.45195729537366,9.398576512455517,8.0,9.398576512455517,0.3274021352313167,273,3.526690391459075,Observable structure only; unknown is not interpreted as clinically irrelevant.
Lateral OA,latin_other,22,16,0.7272727272727273,831.125,107.8125,12.5,10.0,12.5,0.3125,15,4.8125,Observable structure only; unknown is not interpreted as clinically irrelevant.
Lateral OA,south_slavic,403,370,0.9181141439205955,1173.618918918919,145.07027027027027,16.154054054054054,16.0,16.154054054054054,0.4837837837837838,370,5.486486486486487,Observable structure only; unknown is not interpreted as clinically irrelevant.
Lateral OA,spanish,678,423,0.6238938053097345,506.97635933806146,72.37825059101655,9.657210401891254,7.0,9.657210401891254,0.46808510638297873,318,2.5981087470449173,Observable structure only; unknown is not interpreted as clinically irrelevant.
Lateral OA,turkish,547,516,0.943327239488117,727.3178294573644,91.81976744186046,12.081395348837209,12.0,12.081395348837209,0.0,515,4.3895348837209305,Observable structure only; unknown is not interpreted as clinically irrelevant.
MCL,cyrillic_script,220,102,0.4636363636363636,1122.7549019607843,164.94117647058823,19.647058823529413,19.0,19.647058823529413,0.08823529411764706,101,3.7058823529411766,Observable structure only; unknown is not interpreted as clinically irrelevant.
MCL,dutch,153,85,0.5555555555555556,982.7647058823529,120.31764705882352,12.941176470588236,13.0,12.941176470588236,0.023529411764705882,81,4.776470588235294,Observable structure only; unknown is not interpreted as clinically irrelevant.
MCL,english,1724,338,0.19605568445475638,763.7426035502958,108.97633136094674,16.201183431952664,13.0,16.201183431952664,0.5236686390532544,277,3.1153846153846154,Observable structure only; unknown is not interpreted as clinically irrelevant.
MCL,french,80,19,0.2375,1988.6315789473683,284.8421052631579,24.473684210526315,24.0,24.473684210526315,1.5789473684210527,19,6.2631578947368425,Observable structure only; unknown is not interpreted as clinically irrelevant.
MCL,german,259,124,0.47876447876447875,910.4677419354839,104.25806451612904,15.5,15.5,15.5,0.056451612903225805,124,3.935483870967742,Observable structure only; unknown is not interpreted as clinically irrelevant.
MCL,greek_script,321,187,0.5825545171339563,970.5828877005348,130.45454545454547,9.636363636363637,9.0,9.636363636363637,0.25668449197860965,179,3.2085561497326203,Observable structure only; unknown is not interpreted as clinically irrelevant.
MCL,latin_other,22,4,0.18181818181818182,937.0,126.0,14.0,15.5,14.0,1.5,3,4.25,Observable structure only; unknown is not interpreted as clinically irrelevant.
MCL,south_slavic,403,68,0.1687344913151365,1263.4264705882354,157.02941176470588,16.808823529411764,17.0,16.808823529411764,0.3088235294117647,68,4.720588235294118,Observable structure only; unknown is not interpreted as clinically irrelevant.
MCL,spanish,678,358,0.528023598820059,391.08659217877096,54.589385474860336,8.254189944134078,7.0,8.254189944134078,0.2849162011173184,253,2.2486033519553073,Observable structure only; unknown is not interpreted as clinically irrelevant.
MCL,turkish,547,37,0.06764168190127971,910.1081081081081,114.67567567567568,13.18918918918919,13.0,13.18918918918919,0.0,36,4.45945945945946,Observable structure only; unknown is not interpreted as clinically irrelevant.
Medial Meniscus,cyrillic_script,220,58,0.2636363636363636,976.5,141.39655172413794,18.017241379310345,18.0,18.017241379310345,0.05172413793103448,57,3.3620689655172415,Observable structure only; unknown is not interpreted as clinically irrelevant.
Medial Meniscus,dutch,153,30,0.19607843137254902,836.9666666666667,101.13333333333334,9.833333333333334,7.0,9.833333333333334,0.0,26,3.433333333333333,Observable structure only; unknown is not interpreted as clinically irrelevant.
Medial Meniscus,english,1724,325,0.18851508120649652,994.0338461538462,144.47692307692307,18.615384615384617,17.0,18.615384615384617,0.5507692307692308,264,3.956923076923077,Observable structure only; unknown is not interpreted as clinically irrelevant.
Medial Meniscus,french,80,13,0.1625,1217.2307692307693,176.84615384615384,14.461538461538462,13.0,14.461538461538462,1.2307692307692308,13,4.6923076923076925,Observable structure only; unknown is not interpreted as clinically irrelevant.
Medial Meniscus,german,259,107,0.41312741312741313,852.7943925233645,97.6355140186916,14.42056074766355,14.0,14.42056074766355,0.08411214953271028,107,3.8317757009345796,Observable structure only; unknown is not interpreted as clinically irrelevant.
Medial Meniscus,greek_script,321,141,0.4392523364485981,896.7092198581561,120.42553191489361,8.808510638297872,8.0,8.808510638297872,0.2978723404255319,133,2.8297872340425534,Observable structure only; unknown is not interpreted as clinically irrelevant.
Medial Meniscus,latin_other,22,6,0.2727272727272727,772.3333333333334,98.16666666666667,13.5,10.0,13.5,0.3333333333333333,5,3.6666666666666665,Observable structure only; unknown is not interpreted as clinically irrelevant.
Medial Meniscus,south_slavic,403,72,0.17866004962779156,964.5555555555555,119.86111111111111,13.833333333333334,13.0,13.833333333333334,0.375,72,4.708333333333333,Observable structure only; unknown is not interpreted as clinically irrelevant.
Medial Meniscus,spanish,678,222,0.3274336283185841,217.32882882882882,30.47747747747748,5.608108108108108,5.0,5.608108108108108,0.06306306306306306,117,1.1486486486486487,Observable structure only; unknown is not interpreted as clinically irrelevant.
Medial Meniscus,turkish,547,68,0.12431444241316271,886.4411764705883,112.0,12.970588235294118,11.5,12.970588235294118,0.0,67,4.117647058823529,Observable structure only; unknown is not interpreted as clinically irrelevant.
Medial OA,cyrillic_script,220,215,0.9772727272727273,1086.7116279069767,158.96744186046513,19.269767441860466,18.0,19.269767441860466,0.05581395348837209,214,4.316279069767442,Observable structure only; unknown is not interpreted as clinically irrelevant.
Medial OA,dutch,153,92,0.6013071895424836,893.75,110.65217391304348,11.173913043478262,9.0,11.173913043478262,0.010869565217391304,88,4.3478260869565215,Observable structure only; unknown is not interpreted as clinically irrelevant.
Medial OA,english,1724,1034,0.5997679814385151,939.2911025145067,135.09961315280464,17.524177949709866,13.0,17.524177949709866,0.3839458413926499,973,5.024177949709864,Observable structure only; unknown is not interpreted as clinically irrelevant.
Medial OA,french,80,64,0.8,1788.046875,255.9375,21.6875,23.0,21.6875,1.390625,64,6.140625,Observable structure only; unknown is not interpreted as clinically irrelevant.
Medial OA,german,259,227,0.8764478764478765,825.4625550660793,93.31718061674009,14.889867841409691,15.0,14.889867841409691,0.05286343612334802,227,4.295154185022026,Observable structure only; unknown is not interpreted as clinically irrelevant.
Medial OA,greek_script,321,262,0.8161993769470405,884.3053435114504,119.64503816793894,9.389312977099237,8.0,9.389312977099237,0.3473282442748092,254,3.4198473282442747,Observable structure only; unknown is not interpreted as clinically irrelevant.
Medial OA,latin_other,22,16,0.7272727272727273,831.125,107.8125,12.5,10.0,12.5,0.3125,15,4.8125,Observable structure only; unknown is not interpreted as clinically irrelevant.
Medial OA,south_slavic,403,345,0.8560794044665012,1172.982608695652,145.26666666666668,16.27246376811594,16.0,16.27246376811594,0.4956521739130435,345,5.446376811594203,Observable structure only; unknown is not interpreted as clinically irrelevant.
Medial OA,spanish,678,416,0.6135693215339233,536.28125,76.69951923076923,9.899038461538462,7.0,9.899038461538462,0.5096153846153846,311,2.644230769230769,Observable structure only; unknown is not interpreted as clinically irrelevant.
Medial OA,turkish,547,484,0.8848263254113345,697.2851239669421,88.18181818181819,11.708677685950413,11.0,11.708677685950413,0.0,483,4.2809917355371905,Observable structure only; unknown is not interpreted as clinically irrelevant.
PF OA,cyrillic_script,220,160,0.7272727272727273,1059.95,155.35625,19.04375,18.0,19.04375,0.0625,159,4.10625,Observable structure only; unknown is not interpreted as clinically irrelevant.
PF OA,dutch,153,64,0.41830065359477125,802.4375,100.234375,9.015625,8.0,9.015625,0.0,60,3.953125,Observable structure only; unknown is not interpreted as clinically irrelevant.
PF OA,english,1724,699,0.40545243619489557,992.8354792560801,142.7997138769671,19.00429184549356,15.0,19.00429184549356,0.586552217453505,638,4.500715307582261,Observable structure only; unknown is not interpreted as clinically irrelevant.
PF OA,french,80,57,0.7125,1556.8070175438597,221.82456140350877,20.70175438596491,22.0,20.70175438596491,1.4912280701754386,57,6.087719298245614,Observable structure only; unknown is not interpreted as clinically irrelevant.
PF OA,german,259,127,0.49034749034749037,813.2283464566929,91.18897637795276,14.874015748031496,15.0,14.874015748031496,0.047244094488188976,127,3.9133858267716537,Observable structure only; unknown is not interpreted as clinically irrelevant.
PF OA,greek_script,321,259,0.8068535825545171,898.5830115830116,121.71428571428571,9.494208494208495,8.0,9.494208494208495,0.3281853281853282,251,3.525096525096525,Observable structure only; unknown is not interpreted as clinically irrelevant.
PF OA,latin_other,22,15,0.6818181818181818,826.2,107.66666666666667,12.466666666666667,10.0,12.466666666666667,0.4,14,4.8,Observable structure only; unknown is not interpreted as clinically irrelevant.
PF OA,south_slavic,403,300,0.7444168734491315,1152.23,142.36666666666667,16.02,16.0,16.02,0.49666666666666665,300,5.3533333333333335,Observable structure only; unknown is not interpreted as clinically irrelevant.
PF OA,spanish,678,396,0.584070796460177,509.1515151515151,72.76515151515152,9.633838383838384,7.0,9.633838383838384,0.4494949494949495,291,2.573232323232323,Observable structure only; unknown is not interpreted as clinically irrelevant.
PF OA,turkish,547,441,0.8062157221206582,702.9750566893424,88.86167800453515,11.938775510204081,11.0,11.938775510204081,0.0,440,4.26077097505669,Observable structure only; unknown is not interpreted as clinically irrelevant.
Synovitis,cyrillic_script,220,219,0.9954545454545455,1090.164383561644,159.48858447488584,19.32420091324201,18.0,19.32420091324201,0.0547945205479452,218,4.351598173515982,Observable structure only; unknown is not interpreted as clinically irrelevant.
Synovitis,dutch,153,147,0.9607843137254902,931.5714285714286,114.0952380952381,12.006802721088436,10.0,12.006802721088436,0.013605442176870748,143,5.074829931972789,Observable structure only; unknown is not interpreted as clinically irrelevant.
Synovitis,english,1724,1408,0.8167053364269141,1279.609375,177.2294034090909,23.722301136363637,18.0,23.722301136363637,0.8117897727272727,1347,6.4836647727272725,Observable structure only; unknown is not interpreted as clinically irrelevant.
Synovitis,french,80,71,0.8875,1704.281690140845,242.32394366197184,21.056338028169016,23.0,21.056338028169016,1.4366197183098592,71,6.309859154929577,Observable structure only; unknown is not interpreted as clinically irrelevant.
Synovitis,german,259,245,0.9459459459459459,830.7224489795918,93.91836734693878,14.73469387755102,15.0,14.73469387755102,0.036734693877551024,245,4.436734693877551,Observable structure only; unknown is not interpreted as clinically irrelevant.
Synovitis,greek_script,321,292,0.9096573208722741,923.3561643835617,124.73972602739725,9.547945205479452,9.0,9.547945205479452,0.3116438356164384,284,3.7260273972602738,Observable structure only; unknown is not interpreted as clinically irrelevant.
Synovitis,latin_other,22,18,0.8181818181818182,942.2777777777778,124.11111111111111,13.555555555555555,13.0,13.555555555555555,0.8333333333333334,17,5.777777777777778,Observable structure only; unknown is not interpreted as clinically irrelevant.
Synovitis,south_slavic,403,399,0.9900744416873449,1180.3959899749373,145.89473684210526,16.18546365914787,16.0,16.18546365914787,0.46867167919799496,399,5.586466165413534,Observable structure only; unknown is not interpreted as clinically irrelevant.
Synovitis,spanish,678,572,0.8436578171091446,712.2744755244755,101.1555944055944,12.18006993006993,11.0,12.18006993006993,0.9405594405594405,467,4.391608391608392,Observable structure only; unknown is not interpreted as clinically irrelevant.
Synovitis,turkish,547,521,0.9524680073126143,715.4740882917466,90.4088291746641,11.689059500959694,11.0,11.689059500959694,0.0,520,4.4433781190019195,Observable structure only; unknown is not interpreted as clinically irrelevant.
